"285.jpg","Zwevende twee","Ol.o.p.","100,5x65","1993","1400"
"29.jpg","Zwevenden III (tweeluik)","Gem.tech.","40x62","1992","1200"
"291.jpg","Trappen af","Ol.o.p.","36x59","1993","650"
"3.jpg","Het evenwicht in de relatie","Ol.o.p.","67x37","1992","850"
"309.jpg","Tweelingen / Tweeën","Aq. Kl.potl. acryl o.p.","2-luik 2x 75x55","1993","1600"
"315.jpg","Muze / Waternimpf / Marloes","Aq.","75x55","2001","1200"
"317 II.jpg","Melaatse","Ol. Gem.techn.o.p.","65x100","1994","900"
"32.jpg","De vallenden","Gem.tech.","40x62","1992","1200"
"323.jpg","Solidair zijn / steun","Oliekr.tek.","65x100","1994","800"
"paarden schilderijen 091.jpg","Droom in bed","Ol.o.doek","31x31","1993","900"
"schilderijen 01 044.jpg","Zwevenden (tweeluik)","Gem.tech.","40x62","1992","1300"
"schilderijen 01 060.jpg","Fantasievrouwen","Ol.o.p.","70x100","1990","900"
"schilderijen 01 065.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 066.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 068.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 070.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 071.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 075.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 078.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 086.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 089.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 111.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 117.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 118.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 120.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 122.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 129.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 130.jpg","Paradoxale relaties","Ol.o.p.","30x21 / 21x30","1991 / 1992","450"
"schilderijen 01 080.jpg","Aan ziektebed","Ol.o.p.","24,5x35","1994","550"
"schilderijen 01 104.jpg","Drie gezusters","Ol.o.p.","27,5x37,5","1994","650"
"schilderijen 01 115.jpg","Meisje met hond","Ol.o.p.","21x30","1993","450"
"schilderijen 01 127.jpg","Hond als wachter","Ol.o.p.","21x30","1993","450"
"schilderijen 01 128.jpg","Verlokking","Ol.o.p.","21x30","1993","450"
"schilderijen 02 066.jpg","Droom (met paarden)","Ol.o.doek","40x50","1991","900"
"schilderijen 02 079.jpg","Bokje springen","Ol.o.lin.","45x60","1994","900"
"schilderijen 02 103.jpg","Gesprek in het nachtlandschap","Ol.o.bord","20,5x26","1988","550"
"schilderijen 03 darius 063.jpg","Schepping van Venus","Ets (ingekleurd)","24,5x29","1990","400"
"schilderijen 03 darius 095.jpg","Drie figuren","Pentekening zwarte inkt","24x33","1989","275"
"schilderijen 03 darius 096.jpg","Drie figuren","Pentekening zwarte inkt","24x33","1989","275"
"schilderijen 03 darius 103.jpg","Drie figuren","Pentekening zwarte inkt","24x33","1989","275"
"schilderijen 03 darius 118.jpg","Groen Café","Ol.o.p.","34x25","1992","-1"
"schilderijen 03 darius 125.jpg","Naamlozen / de etalages (2-luik)","Ol.o.p.","elk 56x76","1992","1700"
"schilderijen 03 darius 132.jpg","Wanhopigen","Ol.o.bord","45x60","1990","1110"
"schilderijen 03 darius 134.jpg","Melancholische vrouw","Ol.o.doek","40x50","1989","900"
"schilderijen 03 darius 135.jpg","Verhouding / Twee vrouwen","Ol.o.lin.","40x50","1995","1000"
"schilderijen 03 darius 137.jpg","De eerste dagen van het paradijs","Ol.o.bord","61x82","1988","5500"
"schilderijen 03 darius 138.jpg","God","Ol.o.bord","61x82","1988","2400"
"schilderijen 03 darius 194.jpg","De vallenden (tweeluik)","Gem.tech.","40x62","1992","1200"
"schilderijen 04 en schilderijen amsterdam 018.jpg","de Liefde / de Mythe / Opportuun","Ol.o.doek","95x110","1988","2800"
"schilderijen 04 en schilderijen amsterdam 051.jpg","Gezelschap (hond met vrouw in bed)","Ol.o.p.","30x21","1991","500"
"1.jpg","Een-zaam-heid","Oliepastel o.bord","72x90","1990","1800"
"111.jpg","Serie van wachtenden (vrouwen)","Ol.o.bord","29x22","1993","1100"
"112.jpg","Wachtenden in de rij (vijf figuren)","Olie o.p.","25x25,5","1993","900"
"14.jpg","Etalage (tweeluik)","Gem. tech. o.p.","14x22 / 22x14","1994","550"
"160 a.jpg","Wachtenden (vijf mannen)","Ol.o.bord","82x61","1995","1600"
"160 b.jpg","Wachtenden (zes mannen)","Ol.o.bord","82x61","1995","1600"
"160 c.jpg","Wachtenden (zeven mannen)","Ol.o.bord","82x61","1995","1700"
"18.jpg","Wachtenden","Acryl/aquarel op papier","55,5x76","1993","1200"
"184.jpg","Serie Wachtenden visite/gesprek","Ol.o.p.","30,5x43,5","1995","900"
"220.jpg","Serie van Wachtenden","Ets (ingekleurd)","19,5x29","1993","350"
"264.jpg","Serie van Wachtenden (vijf mannen)","Ol.o.p.","37,5x26,5","1994","950"
"294.jpg","Serie Wachtenden (rondom cirkel)","Ol.o.p.","75x55","1993","1250"
"31.jpg","Torso’s  Naamlozen-etalage","Gem.techniek/ol.o.p","2-luik 42x59,5","1992","1350"
"schilderijen 01 009.jpg","Wachtenden VII (vijf mannen en een vrouw)","Ol.o.lin.","150x110","1995","4800"
"schilderijen 01 010.jpg","Wachtenden (met zelfbeeld)","Ol.o.lin.","150x110","1995","4800"
"schilderijen 01 081.jpg","Serie Wachtenden (rondom cirkel)","Ol.o.p.","32x21","1991","450"
"schilderijen 01 082.jpg","Wachtenden zwangeren","Ol.o.p.","32x21","1991","450"
"schilderijen 01 094.jpg","Sterke kerel","Aq.o.p.","22x30","1993","350"
"schilderijen 01 097.jpg","Versieren","Potlood / Aq. o.p.","22x30","1993","350"
"schilderijen 02 059.jpg","Troostend gesprek","Ol.o.p.","76x56","1995","1200"
"schilderijen 02 091.jpg","Wachtenden (vijf mannen)","Ol.o.bord","31x31","1994","1050"
"schilderijen 02 118.jpg","Wachtenden (vijf mannen)","Ol.o.p.","37,5x26,5","1994","950"
"schilderijen 02 156.jpg","Wachtenden (zeven mannen)","Ol.o.p.","37,5x26,5","1994","950"
"schilderijen 03 darius 055.jpg","Solidariteit","Ets op loodplaat","30x39","1994","325"
"schilderijen 03 darius 093.jpg","Parade","Oliepastel o.p.","25x34,5","1994","425"
"schilderijen 04 en schilderijen amsterdam 046.jpg","De grote étalage","Ol.o.lin.","200x160","1995","6500"
"schilderijen 04 en schilderijen amsterdam 047.jpg","Drie gratiën","Ol.o.p.","32x41","1995","950"
"schilderijen 04 en schilderijen amsterdam 048.jpg","Wachtenden in de rij (vier figuren)","Olie o.p.","25x25,5","1993","600"
"schilderijen 04 en schilderijen amsterdam 049.jpg","Wachtenden in de rij (vijf figuren)","Olie o.p.","25x25,5","1993","650"
"schilderijen 04 en schilderijen amsterdam 052.jpg","Wachtenden in binnenplaats","Olie o.p.","25x25,5","1993","600"
"schilderijen 04 en schilderijen amsterdam 053.jpg","Wachtenden / XN","Potlood / Aq. o.p.","22x30","1993","350"
"schilderijen 04 en schilderijen amsterdam 054.jpg","Versiering","Aq.","21x30","1993","350"
"schilderijen 04 en schilderijen amsterdam 056.jpg","Vier kleurige figuren op een rij","Aq.","21x30","1993","350"
"schilderijen 04 en schilderijen amsterdam 059.jpg","Wachtenden in binnenplaats (zeven figuren)","Olie o.p.","32x41","1993","800"
"schilderijen 04 en schilderijen amsterdam 061.jpg","Parade / drie knapen","Aq. / zwarte inkt","22x30","1993","350"
"10.jpg","Portret (Jezus)","Ol.o.p.","30x45","2001","550"
"104.jpg","Zelfportret","Ol.o.lin.","19,5x24","1995","450"
"105.jpg","Portret als zelfportret","Ol.o.bord","17x21","1995","400"
"106.jpg","Zelfportret als Michelangelo","Ol.o.bord","14x24","1995","400"
"122.jpg","Zelfportret (als gek)","Ol.o.lin.","14x15","1992","300"
"127.jpg","Zelfportret à la Goya","Ol.o.pap.","22x28","1991","700"
"130.jpg","Zelfportret met rode achtergrond","Ol.o.lin.","14x16","1995","-1"
"136.jpg","Zelfportret met 1 arm","Ol.o.lin.","45x55","1996","900"
"144.jpg","Zelfportret met hoed en ster","Ol.o.doek","40x50","1993","1200"
"16.jpg","Zelfportret met de ""wond"" / Kijk, kijk, ongelovige","Olieverf op papier","30,5x50","1999","900"
"166.jpg","Zelfportret als gestenigde monnik","Ol.o.lin","30x32","1996","700"
"167.jpg","Zelfportret in winterweer","Ol.o.doek","19x23,5","1991","450"
"172.jpg","Zelfportret zonder voortanden","Ol.o.doek","30x38","1988","800"
"255.jpg","Zelfportret","Heliografie","27,5x28,5","1994","350"
"35.jpg","Zelfportret","Ol.o.bord","25x30,5","1998","550"
"61.jpg","Zelfportret als monnik","Ol.o.p","24x32","1996","-1"
"64 a.jpg","Zelfportret (onverzorgd haar)","Potl.o.p.","1xA4","1993","200"
"64 b.jpg","Zelfportret (onverzorgd haar)","Potl.o.p.","1xA4","1993","200"
"65.jpg","Zelfportret (barok)","Ol.o.lin.","25x29","1994","750"
"66.jpg","Zelfportret (blauw hemd)","Ol.o.p.","40x50","1988","900"
"70.jpg","Zelfportret","Indische inkt o.p.","23x17","1992","250"
"71 II.jpg","Zelfportret met sik","Potlood o.p.","23x28","1995","200"
"71 III.jpg","Zelfportret met sik","Potlood o.p.","23x28","1995","200"
"71.jpg","Zelfportret met sik","Potlood o.p.","2x23x28","1995","200"
"84.jpg","Zelfportret (aan het schilderen)","Ol.o.lin.","45x45","2001","1000"
"85 II.jpg","Zelfportret","Ets","16x24","1991","200"
"85.jpg","Zelfportret","Ets (ingekleurd)","16x24","1991","275"
"96.jpg","Zelfportret als stier of satan","Ol.o.lin.","26x33","1994","600"
"schilderijen 01 126.jpg","Zelfportret","Ol.o.pap.","21x29","1993","450"
"schilderijen 02 060.jpg","Derwisch","Ol.o.lin.","15x20","1989","350"
"schilderijen 03 darius 128.jpg","Zelfportret met rode baard","Ol.o.lin.","38x45","1993","800"
"schilderijen 03 darius 136.jpg","N","N","N","N","0"
"schilderijen 03 darius 188.jpg","Zelfportret (onverzorgd haar)","Potlood.o.p.","Envelop 15,5x22","1993","200"
"schilderijen 03 darius 191.jpg","Zelfportret","Aq.","21x29","1996","245"
"168.jpg","Zelfportret zittend op stoel","Ol.o.bord","26x34","1991","900"
"schilderijen 03 darius 187.jpg","Kaal zelfportret als oude man","Houtskool o.p.","21x29","1991","250"
